lane_id	source_center	destination_center	route_type	week_start	segment_count	trip_count	avg_delay_minutes	prior_week_avg_delay_minutes	wow_avg_delay_change_minutes	sla_breach_rate_pct	prior_week_sla_breach_rate_pct	wow_sla_breach_rate_change_pct
IND562114AAA -> IND560067AAC | Carting	IND562114AAA	IND560067AAC	Carting	2018-09-17	3	3	25.67	38	-12.33	100.00	100.00	0.00
IND562114AAA -> IND560067AAC | Carting	IND562114AAA	IND560067AAC	Carting	2018-09-24	2	2	22	25.67	-3.67	100.00	100.00	0.00
IND562114AAA -> IND560067AAC | Carting	IND562114AAA	IND560067AAC	Carting	2018-10-01	1	1	76	22	54	100.00	100.00	0.00
IND562117AAA -> IND562132AAA | FTL	IND562117AAA	IND562132AAA	FTL	2018-09-10	9	4	4.22	NULL	NULL	0.00	NULL	NULL
IND562117AAA -> IND562132AAA | FTL	IND562117AAA	IND562132AAA	FTL	2018-09-17	15	5	8.33	4.22	4.11	13.33	0.00	13.33
IND562117AAA -> IND562132AAA | FTL	IND562117AAA	IND562132AAA	FTL	2018-09-24	3	1	7.33	8.33	-1	0.00	13.33	-13.33
IND562125AAA -> IND000000ACS | Carting	IND562125AAA	IND000000ACS	Carting	2018-09-17	1	1	147	NULL	NULL	100.00	NULL	NULL
IND562132AAA -> IND000000ACB | FTL	IND562132AAA	IND000000ACB	FTL	2018-09-10	991	13	14.38	NULL	NULL	19.27	NULL	NULL
IND562132AAA -> IND000000ACB | FTL	IND562132AAA	IND000000ACB	FTL	2018-09-17	1229	16	14.83	14.38	0.45	19.12	19.27	-0.15
IND562132AAA -> IND000000ACB | FTL	IND562132AAA	IND000000ACB	FTL	2018-09-24	786	11	14.92	14.83	0.09	19.72	19.12	0.60
IND562132AAA -> IND000000ACB | FTL	IND562132AAA	IND000000ACB	FTL	2018-10-01	310	4	13.52	14.92	-1.4	17.74	19.72	-1.98
IND562132AAA -> IND000000ACS | Carting	IND562132AAA	IND000000ACS	Carting	2018-09-17	15	5	7.2	NULL	NULL	20.00	NULL	NULL
IND562132AAA -> IND000000ACS | Carting	IND562132AAA	IND000000ACS	Carting	2018-09-24	3	1	5.33	7.2	-1.87	0.00	20.00	-20.00
IND562132AAA -> IND302014AAA | FTL	IND562132AAA	IND302014AAA	FTL	2018-09-10	70	1	15.91	NULL	NULL	25.71	NULL	NULL
IND562132AAA -> IND302014AAA | FTL	IND562132AAA	IND302014AAA	FTL	2018-09-17	207	3	16.39	15.91	0.48	22.22	25.71	-3.49
IND562132AAA -> IND302014AAA | FTL	IND562132AAA	IND302014AAA	FTL	2018-09-24	488	7	15.35	16.39	-1.04	25.00	22.22	2.78
IND562132AAA -> IND302014AAA | FTL	IND562132AAA	IND302014AAA	FTL	2018-10-01	210	3	18.65	15.35	3.3	25.71	25.00	0.71
IND562132AAA -> IND395023AAA | FTL	IND562132AAA	IND395023AAA	FTL	2018-09-10	47	1	15.98	NULL	NULL	25.53	NULL	NULL
IND562132AAA -> IND411033AAA | FTL	IND562132AAA	IND411033AAA	FTL	2018-09-10	68	2	10.76	NULL	NULL	13.24	NULL	NULL
IND562132AAA -> IND411033AAA | FTL	IND562132AAA	IND411033AAA	FTL	2018-09-17	136	4	11.8	10.76	1.04	11.76	13.24	-1.48
IND562132AAA -> IND411033AAA | FTL	IND562132AAA	IND411033AAA	FTL	2018-09-24	136	4	12.46	11.8	0.66	14.71	11.76	2.95
IND562132AAA -> IND411033AAA | FTL	IND562132AAA	IND411033AAA	FTL	2018-10-01	102	3	12.65	12.46	0.19	17.65	14.71	2.94
IND562132AAA -> IND416012AAA | FTL	IND562132AAA	IND416012AAA	FTL	2018-09-10	100	4	10.89	NULL	NULL	12.00	NULL	NULL
IND562132AAA -> IND416012AAA | FTL	IND562132AAA	IND416012AAA	FTL	2018-09-17	149	6	11.1	10.89	0.21	14.77	12.00	2.77
IND562132AAA -> IND416012AAA | FTL	IND562132AAA	IND416012AAA	FTL	2018-09-24	50	2	9.64	11.1	-1.46	10.00	14.77	-4.77
IND562132AAA -> IND421302AAG | FTL	IND562132AAA	IND421302AAG	FTL	2018-09-10	69	2	12.01	NULL	NULL	10.14	NULL	NULL
IND562132AAA -> IND421302AAG | FTL	IND562132AAA	IND421302AAG	FTL	2018-09-17	151	4	13.19	12.01	1.18	15.89	10.14	5.75
IND562132AAA -> IND421302AAG | FTL	IND562132AAA	IND421302AAG	FTL	2018-09-24	38	1	14.03	13.19	0.84	15.79	15.89	-0.10
IND562132AAA -> IND462022AAA | FTL	IND562132AAA	IND462022AAA	FTL	2018-09-17	209	5	25.6	NULL	NULL	24.40	NULL	NULL
IND562132AAA -> IND462022AAA | FTL	IND562132AAA	IND462022AAA	FTL	2018-09-24	312	6	16.9	25.6	-8.7	22.76	24.40	-1.64
IND562132AAA -> IND462022AAA | FTL	IND562132AAA	IND462022AAA	FTL	2018-10-01	104	2	18.88	16.9	1.98	27.88	22.76	5.12
IND562132AAA -> IND501359AAE | FTL	IND562132AAA	IND501359AAE	FTL	2018-09-24	110	5	12.88	NULL	NULL	16.36	NULL	NULL
IND562132AAA -> IND501359AAE | FTL	IND562132AAA	IND501359AAE	FTL	2018-10-01	66	3	12.21	12.88	-0.67	18.18	16.36	1.82
IND562132AAA -> IND515004AAA | FTL	IND562132AAA	IND515004AAA	FTL	2018-09-10	27	3	8.07	NULL	NULL	11.11	NULL	NULL
IND562132AAA -> IND515004AAA | FTL	IND562132AAA	IND515004AAA	FTL	2018-09-17	36	4	7.97	8.07	-0.1	2.78	11.11	-8.33
IND562132AAA -> IND515004AAA | FTL	IND562132AAA	IND515004AAA	FTL	2018-09-24	45	5	9.09	7.97	1.12	4.44	2.78	1.66
IND562132AAA -> IND518002AAA | FTL	IND562132AAA	IND518002AAA	FTL	2018-09-10	84	6	10.86	NULL	NULL	14.29	NULL	NULL
IND562132AAA -> IND518002AAA | FTL	IND562132AAA	IND518002AAA	FTL	2018-09-17	56	4	8.21	10.86	-2.65	5.36	14.29	-8.93
IND562132AAA -> IND518002AAA | FTL	IND562132AAA	IND518002AAA	FTL	2018-09-24	28	2	9.32	8.21	1.11	7.14	5.36	1.78
IND562132AAA -> IND560002AAA | Carting	IND562132AAA	IND560002AAA	Carting	2018-09-10	24	8	12.17	NULL	NULL	54.17	NULL	NULL
IND562132AAA -> IND560002AAA | Carting	IND562132AAA	IND560002AAA	Carting	2018-09-17	30	10	13.07	12.17	0.9	60.00	54.17	5.83
IND562132AAA -> IND560002AAA | Carting	IND562132AAA	IND560002AAA	Carting	2018-09-24	18	6	17.22	13.07	4.15	66.67	60.00	6.67
IND562132AAA -> IND560002AAA | Carting	IND562132AAA	IND560002AAA	Carting	2018-10-01	3	1	17.33	17.22	0.11	100.00	66.67	33.33
IND562132AAA -> IND560043AAC | Carting	IND562132AAA	IND560043AAC	Carting	2018-09-10	18	6	9.06	NULL	NULL	33.33	NULL	NULL
IND562132AAA -> IND560043AAC | Carting	IND562132AAA	IND560043AAC	Carting	2018-09-17	27	9	9.59	9.06	0.53	29.63	33.33	-3.70
IND562132AAA -> IND560043AAC | Carting	IND562132AAA	IND560043AAC	Carting	2018-09-24	9	3	11.67	9.59	2.08	55.56	29.63	25.93
IND562132AAA -> IND560043AAC | Carting	IND562132AAA	IND560043AAC	Carting	2018-10-01	12	4	6.42	11.67	-5.25	16.67	55.56	-38.89
IND562132AAA -> IND560048AAB | Carting	IND562132AAA	IND560048AAB	Carting	2018-09-10	20	5	7.4	NULL	NULL	20.00	NULL	NULL
IND562132AAA -> IND560048AAB | Carting	IND562132AAA	IND560048AAB	Carting	2018-09-17	24	6	7.42	7.4	0.02	33.33	20.00	13.33
IND562132AAA -> IND560048AAB | Carting	IND562132AAA	IND560048AAB	Carting	2018-09-24	16	4	13.44	7.42	6.02	50.00	33.33	16.67
IND562132AAA -> IND560048AAB | Carting	IND562132AAA	IND560048AAB	Carting	2018-10-01	12	3	10.67	13.44	-2.77	41.67	50.00	-8.33
IND562132AAA -> IND560058AAB | Carting	IND562132AAA	IND560058AAB	Carting	2018-09-10	7	4	9.86	NULL	NULL	42.86	NULL	NULL
IND562132AAA -> IND560058AAB | Carting	IND562132AAA	IND560058AAB	Carting	2018-09-17	13	7	7	9.86	-2.86	38.46	42.86	-4.40
IND562132AAA -> IND560058AAB | Carting	IND562132AAA	IND560058AAB	Carting	2018-09-24	8	5	5.88	7	-1.12	25.00	38.46	-13.46
IND562132AAA -> IND560058AAB | Carting	IND562132AAA	IND560058AAB	Carting	2018-10-01	7	4	7.57	5.88	1.69	28.57	25.00	3.57
IND562132AAA -> IND560058AAD | Carting	IND562132AAA	IND560058AAD	Carting	2018-09-10	25	15	15.6	NULL	NULL	28.00	NULL	NULL
IND562132AAA -> IND560058AAD | Carting	IND562132AAA	IND560058AAD	Carting	2018-09-17	32	19	10.72	15.6	-4.88	28.13	28.00	0.13
IND562132AAA -> IND560058AAD | Carting	IND562132AAA	IND560058AAD	Carting	2018-09-24	24	16	27.75	10.72	17.03	33.33	28.13	5.20
IND562132AAA -> IND560058AAD | Carting	IND562132AAA	IND560058AAD	Carting	2018-10-01	9	7	32.11	27.75	4.36	44.44	33.33	11.11
IND562132AAA -> IND560060AAB | Carting	IND562132AAA	IND560060AAB	Carting	2018-09-10	15	7	9.13	NULL	NULL	20.00	NULL	NULL
IND562132AAA -> IND560060AAB | Carting	IND562132AAA	IND560060AAB	Carting	2018-09-17	16	8	6.31	9.13	-2.82	12.50	20.00	-7.50
IND562132AAA -> IND560060AAB | Carting	IND562132AAA	IND560060AAB	Carting	2018-09-24	15	6	10.33	6.31	4.02	33.33	12.50	20.83
IND562132AAA -> IND560060AAB | Carting	IND562132AAA	IND560060AAB	Carting	2018-10-01	6	3	20.5	10.33	10.17	50.00	33.33	16.67
IND562132AAA -> IND560066AAB | Carting	IND562132AAA	IND560066AAB	Carting	2018-09-17	8	2	13	NULL	NULL	50.00	NULL	NULL
IND562132AAA -> IND560078AAC | Carting	IND562132AAA	IND560078AAC	Carting	2018-09-10	33	11	8.3	NULL	NULL	21.21	NULL	NULL
IND562132AAA -> IND560078AAC | Carting	IND562132AAA	IND560078AAC	Carting	2018-09-17	27	9	9.67	8.3	1.37	18.52	21.21	-2.69
IND562132AAA -> IND560078AAC | Carting	IND562132AAA	IND560078AAC	Carting	2018-09-24	9	3	20.89	9.67	11.22	33.33	18.52	14.81
IND562132AAA -> IND560078AAC | Carting	IND562132AAA	IND560078AAC	Carting	2018-10-01	6	2	5.67	20.89	-15.22	16.67	33.33	-16.66
IND562132AAA -> IND560083AAB | Carting	IND562132AAA	IND560083AAB	Carting	2018-09-10	56	14	4.18	NULL	NULL	7.14	NULL	NULL
IND562132AAA -> IND560083AAB | Carting	IND562132AAA	IND560083AAB	Carting	2018-09-17	72	18	10.08	4.18	5.9	12.50	7.14	5.36
IND562132AAA -> IND560083AAB | Carting	IND562132AAA	IND560083AAB	Carting	2018-09-24	43	11	17.88	10.08	7.8	20.93	12.50	8.43
IND562132AAA -> IND560083AAB | Carting	IND562132AAA	IND560083AAB	Carting	2018-10-01	28	7	3.21	17.88	-14.67	0.00	20.93	-20.93
IND562132AAA -> IND560085AAA | Carting	IND562132AAA	IND560085AAA	Carting	2018-09-10	15	5	15.53	NULL	NULL	20.00	NULL	NULL
IND562132AAA -> IND560085AAA | Carting	IND562132AAA	IND560085AAA	Carting	2018-09-17	12	4	11.67	15.53	-3.86	41.67	20.00	21.67
IND562132AAA -> IND560085AAA | Carting	IND562132AAA	IND560085AAA	Carting	2018-09-24	21	7	9.57	11.67	-2.1	33.33	41.67	-8.34
IND562132AAA -> IND560085AAA | Carting	IND562132AAA	IND560085AAA	Carting	2018-10-01	6	2	8	9.57	-1.57	16.67	33.33	-16.66
IND562132AAA -> IND560099AAB | Carting	IND562132AAA	IND560099AAB	Carting	2018-09-10	90	18	7.03	NULL	NULL	11.11	NULL	NULL
IND562132AAA -> IND560099AAB | Carting	IND562132AAA	IND560099AAB	Carting	2018-09-17	167	35	8.74	7.03	1.71	19.16	11.11	8.05
IND562132AAA -> IND560099AAB | Carting	IND562132AAA	IND560099AAB	Carting	2018-09-24	108	22	9.11	8.74	0.37	22.22	19.16	3.06
IND562132AAA -> IND560099AAB | Carting	IND562132AAA	IND560099AAB	Carting	2018-10-01	66	14	7.56	9.11	-1.55	18.18	22.22	-4.04
IND562132AAA -> IND560099AAB | FTL	IND562132AAA	IND560099AAB	FTL	2018-09-10	16	8	9.31	NULL	NULL	0.00	NULL	NULL
IND562132AAA -> IND560099AAB | FTL	IND562132AAA	IND560099AAB	FTL	2018-09-17	40	20	12.92	9.31	3.61	5.00	0.00	5.00
IND562132AAA -> IND560099AAB | FTL	IND562132AAA	IND560099AAB	FTL	2018-09-24	20	10	18.55	12.92	5.63	10.00	5.00	5.00
IND562132AAA -> IND560300AAA | Carting	IND562132AAA	IND560300AAA	Carting	2018-09-10	111	28	10.61	NULL	NULL	20.72	NULL	NULL
IND562132AAA -> IND560300AAA | Carting	IND562132AAA	IND560300AAA	Carting	2018-09-17	188	48	10.18	10.61	-0.43	21.28	20.72	0.56
IND562132AAA -> IND560300AAA | Carting	IND562132AAA	IND560300AAA	Carting	2018-09-24	204	53	9.27	10.18	-0.91	23.53	21.28	2.25
IND562132AAA -> IND560300AAA | Carting	IND562132AAA	IND560300AAA	Carting	2018-10-01	86	22	8.28	9.27	-0.99	20.93	23.53	-2.60
IND562132AAA -> IND570020AAA | FTL	IND562132AAA	IND570020AAA	FTL	2018-09-10	24	4	3.71	NULL	NULL	0.00	NULL	NULL
IND562132AAA -> IND570020AAA | FTL	IND562132AAA	IND570020AAA	FTL	2018-09-17	24	4	5.54	3.71	1.83	4.17	0.00	4.17
IND562132AAA -> IND570020AAA | FTL	IND562132AAA	IND570020AAA	FTL	2018-09-24	6	1	2.5	5.54	-3.04	0.00	4.17	-4.17
IND562132AAA -> IND572101AAA | Carting	IND562132AAA	IND572101AAA	Carting	2018-09-10	12	2	3	NULL	NULL	0.00	NULL	NULL
IND562132AAA -> IND572101AAA | Carting	IND562132AAA	IND572101AAA	Carting	2018-09-17	6	1	3.83	3	0.83	16.67	0.00	16.67
IND562132AAA -> IND573201AAB | FTL	IND562132AAA	IND573201AAB	FTL	2018-09-10	42	6	9.29	NULL	NULL	7.14	NULL	NULL
IND562132AAA -> IND573201AAB | FTL	IND562132AAA	IND573201AAB	FTL	2018-09-17	42	6	14.02	9.29	4.73	16.67	7.14	9.53
IND562132AAA -> IND573201AAB | FTL	IND562132AAA	IND573201AAB	FTL	2018-09-24	28	4	8.71	14.02	-5.31	7.14	16.67	-9.53
IND562132AAA -> IND577002AAA | FTL	IND562132AAA	IND577002AAA	FTL	2018-09-17	11	1	9.82	NULL	NULL	9.09	NULL	NULL
IND562132AAA -> IND577501AAA | FTL	IND562132AAA	IND577501AAA	FTL	2018-09-24	8	1	12.12	NULL	NULL	25.00	NULL	NULL
IND562132AAA -> IND577598AAC | FTL	IND562132AAA	IND577598AAC	FTL	2018-09-10	24	4	12.38	NULL	NULL	20.83	NULL	NULL
IND562132AAA -> IND577598AAC | FTL	IND562132AAA	IND577598AAC	FTL	2018-09-17	30	5	14	12.38	1.62	16.67	20.83	-4.16
IND562132AAA -> IND577598AAC | FTL	IND562132AAA	IND577598AAC	FTL	2018-09-24	6	1	8.83	14	-5.17	0.00	16.67	-16.67
IND562132AAA -> IND580028AAA | FTL	IND562132AAA	IND580028AAA	FTL	2018-09-17	14	1	22.71	NULL	NULL	21.43	NULL	NULL
IND562132AAA -> IND580028AAA | FTL	IND562132AAA	IND580028AAA	FTL	2018-09-24	16	1	12.94	22.71	-9.77	18.75	21.43	-2.68
IND562132AAA -> IND580028AAA | FTL	IND562132AAA	IND580028AAA	FTL	2018-10-01	16	1	12.56	12.94	-0.38	12.50	18.75	-6.25
IND562132AAA -> IND583101AAA | FTL	IND562132AAA	IND583101AAA	FTL	2018-09-10	22	2	13.55	NULL	NULL	9.09	NULL	NULL
IND562132AAA -> IND583101AAA | FTL	IND562132AAA	IND583101AAA	FTL	2018-09-17	45	5	15.89	13.55	2.34	8.89	9.09	-0.20
IND562132AAA -> IND583101AAA | FTL	IND562132AAA	IND583101AAA	FTL	2018-09-24	33	3	8.88	15.89	-7.01	0.00	8.89	-8.89
IND562132AAA -> IND600056AAB | FTL	IND562132AAA	IND600056AAB	FTL	2018-09-10	39	3	11.23	NULL	NULL	12.82	NULL	NULL
IND562132AAA -> IND600056AAB | FTL	IND562132AAA	IND600056AAB	FTL	2018-09-17	52	4	10.38	11.23	-0.85	7.69	12.82	-5.13
IND562132AAA -> IND600056AAB | FTL	IND562132AAA	IND600056AAB	FTL	2018-09-24	65	5	12.14	10.38	1.76	12.31	7.69	4.62
IND562132AAA -> IND600056AAB | FTL	IND562132AAA	IND600056AAB	FTL	2018-10-01	26	2	11.19	12.14	-0.95	7.69	12.31	-4.62
IND562132AAA -> IND683511AAA | FTL	IND562132AAA	IND683511AAA	FTL	2018-09-10	14	1	31.79	NULL	NULL	28.57	NULL	NULL
IND562132AAA -> IND683511AAA | FTL	IND562132AAA	IND683511AAA	FTL	2018-09-17	14	1	37.71	31.79	5.92	28.57	28.57	0.00
IND562132AAA -> IND712311AAA | FTL	IND562132AAA	IND712311AAA	FTL	2018-09-10	72	1	18.58	NULL	NULL	26.39	NULL	NULL
IND562132AAA -> IND712311AAA | FTL	IND562132AAA	IND712311AAA	FTL	2018-09-17	144	2	23.98	18.58	5.4	37.50	26.39	11.11
IND562132AAA -> IND751002AAB | FTL	IND562132AAA	IND751002AAB	FTL	2018-09-10	217	4	19.84	NULL	NULL	31.80	NULL	NULL
IND562132AAA -> IND751002AAB | FTL	IND562132AAA	IND751002AAB	FTL	2018-09-17	271	5	22.01	19.84	2.17	32.84	31.80	1.04
IND562132AAA -> IND751002AAB | FTL	IND562132AAA	IND751002AAB	FTL	2018-09-24	275	5	19	22.01	-3.01	32.00	32.84	-0.84
IND562132AAA -> IND751002AAB | FTL	IND562132AAA	IND751002AAB	FTL	2018-10-01	55	1	17.95	19	-1.05	21.82	32.00	-10.18
IND562132AAC -> IND000000ACB | FTL	IND562132AAC	IND000000ACB	FTL	2018-09-24	78	1	13.6	NULL	NULL	21.79	NULL	NULL
IND562159AAA -> IND562117AAA | FTL	IND562159AAA	IND562117AAA	FTL	2018-09-10	9	5	13.33	NULL	NULL	22.22	NULL	NULL
IND562159AAA -> IND562117AAA | FTL	IND562159AAA	IND562117AAA	FTL	2018-09-17	9	5	15.22	13.33	1.89	44.44	22.22	22.22
IND562159AAA -> IND562117AAA | FTL	IND562159AAA	IND562117AAA	FTL	2018-09-24	2	1	15	15.22	-0.22	100.00	44.44	55.56
IND563101AAB -> IND560300AAB | Carting	IND563101AAB	IND560300AAB	Carting	2018-09-24	1	1	284	NULL	NULL	100.00	NULL	NULL
IND563101AAB -> IND563125AAB | Carting	IND563101AAB	IND563125AAB	Carting	2018-09-10	4	1	4.75	NULL	NULL	0.00	NULL	NULL
IND563101AAB -> IND563131AAA | Carting	IND563101AAB	IND563131AAA	Carting	2018-09-10	12	3	4.58	NULL	NULL	8.33	NULL	NULL
IND563101AAB -> IND563131AAA | Carting	IND563101AAB	IND563131AAA	Carting	2018-09-17	18	6	3.72	4.58	-0.86	5.56	8.33	-2.77
IND563101AAB -> IND563131AAA | Carting	IND563101AAB	IND563131AAA	Carting	2018-09-24	16	4	4.62	3.72	0.9	25.00	5.56	19.44
IND563101AAB -> IND563131AAA | Carting	IND563101AAB	IND563131AAA	Carting	2018-10-01	4	1	6.75	4.62	2.13	25.00	25.00	0.00
IND563116AAA -> IND563131AAB | Carting	IND563116AAA	IND563131AAB	Carting	2018-09-10	4	2	14	NULL	NULL	50.00	NULL	NULL
IND563116AAA -> IND563131AAB | Carting	IND563116AAA	IND563131AAB	Carting	2018-09-17	12	6	10.42	14	-3.58	33.33	50.00	-16.67
IND563116AAA -> IND563131AAB | Carting	IND563116AAA	IND563131AAB	Carting	2018-09-24	10	5	19.2	10.42	8.78	40.00	33.33	6.67
IND563116AAA -> IND563131AAB | Carting	IND563116AAA	IND563131AAB	Carting	2018-10-01	2	1	5	19.2	-14.2	0.00	40.00	-40.00
IND563125AAB -> IND560300AAA | Carting	IND563125AAB	IND560300AAA	Carting	2018-09-10	2	2	149	NULL	NULL	100.00	NULL	NULL
IND563125AAB -> IND560300AAA | Carting	IND563125AAB	IND560300AAA	Carting	2018-09-17	1	1	152	149	3	100.00	100.00	0.00
IND563125AAB -> IND560300AAB | Carting	IND563125AAB	IND560300AAB	Carting	2018-09-17	14	6	73.43	NULL	NULL	42.86	NULL	NULL
IND563125AAB -> IND560300AAB | Carting	IND563125AAB	IND560300AAB	Carting	2018-09-24	13	5	66.77	73.43	-6.66	23.08	42.86	-19.78
IND563125AAB -> IND560300AAB | Carting	IND563125AAB	IND560300AAB	Carting	2018-10-01	5	1	5.6	66.77	-61.17	0.00	23.08	-23.08
IND563130AAA -> IND563131AAB | Carting	IND563130AAA	IND563131AAB	Carting	2018-09-10	3	1	0.67	NULL	NULL	0.00	NULL	NULL
IND563130AAA -> IND563131AAB | Carting	IND563130AAA	IND563131AAB	Carting	2018-09-17	12	4	4.08	0.67	3.41	8.33	0.00	8.33
IND563130AAA -> IND563131AAB | Carting	IND563130AAA	IND563131AAB	Carting	2018-09-24	12	4	1.75	4.08	-2.33	8.33	8.33	0.00
IND563130AAA -> IND563131AAB | Carting	IND563130AAA	IND563131AAB	Carting	2018-10-01	3	1	0.33	1.75	-1.42	0.00	8.33	-8.33
IND563131AAA -> IND563125AAB | Carting	IND563131AAA	IND563125AAB	Carting	2018-09-10	15	3	6.2	NULL	NULL	13.33	NULL	NULL
IND563131AAA -> IND563125AAB | Carting	IND563131AAA	IND563125AAB	Carting	2018-09-17	30	6	7.4	6.2	1.2	20.00	13.33	6.67
IND563131AAA -> IND563125AAB | Carting	IND563131AAA	IND563125AAB	Carting	2018-09-24	20	4	6.55	7.4	-0.85	20.00	20.00	0.00
IND563131AAA -> IND563125AAB | Carting	IND563131AAA	IND563125AAB	Carting	2018-10-01	5	1	6.6	6.55	0.05	20.00	20.00	0.00
IND563131AAB -> IND560300AAA | Carting	IND563131AAB	IND560300AAA	Carting	2018-09-10	13	2	10.08	NULL	NULL	30.77	NULL	NULL
IND563131AAB -> IND560300AAA | Carting	IND563131AAB	IND560300AAA	Carting	2018-09-17	7	1	7.14	10.08	-2.94	14.29	30.77	-16.48
IND563131AAB -> IND560300AAB | Carting	IND563131AAB	IND560300AAB	Carting	2018-09-17	14	2	9.36	NULL	NULL	21.43	NULL	NULL
IND563131AAB -> IND560300AAB | Carting	IND563131AAB	IND560300AAB	Carting	2018-09-24	14	2	7.93	9.36	-1.43	21.43	21.43	0.00
IND563131AAB -> IND560300AAB | Carting	IND563131AAB	IND560300AAB	Carting	2018-10-01	7	1	46	7.93	38.07	28.57	21.43	7.14
IND563131AAB -> IND563116AAA | Carting	IND563131AAB	IND563116AAA	Carting	2018-09-10	6	3	8	NULL	NULL	33.33	NULL	NULL
IND563131AAB -> IND563116AAA | Carting	IND563131AAB	IND563116AAA	Carting	2018-09-17	12	6	9.75	8	1.75	16.67	33.33	-16.66
IND563131AAB -> IND563116AAA | Carting	IND563131AAB	IND563116AAA	Carting	2018-09-24	12	6	13.17	9.75	3.42	41.67	16.67	25.00
IND563131AAB -> IND563116AAA | Carting	IND563131AAB	IND563116AAA	Carting	2018-10-01	2	1	9	13.17	-4.17	50.00	41.67	8.33
IND570020AAA -> IND571301AAA | FTL	IND570020AAA	IND571301AAA	FTL	2018-09-10	2	1	17	NULL	NULL	50.00	NULL	NULL
IND570020AAA -> IND571301AAA | FTL	IND570020AAA	IND571301AAA	FTL	2018-09-17	8	5	22.25	17	5.25	37.50	50.00	-12.50
IND570020AAA -> IND571301AAA | FTL	IND570020AAA	IND571301AAA	FTL	2018-09-24	6	3	28.5	22.25	6.25	50.00	37.50	12.50
IND570020AAA -> IND571430AAA | FTL	IND570020AAA	IND571430AAA	FTL	2018-09-10	3	1	38	NULL	NULL	66.67	NULL	NULL
IND570020AAA -> IND571602AAA | FTL	IND570020AAA	IND571602AAA	FTL	2018-09-10	6	3	16.17	NULL	NULL	16.67	NULL	NULL
IND570020AAA -> IND571602AAA | FTL	IND570020AAA	IND571602AAA	FTL	2018-09-17	12	6	24.83	16.17	8.66	33.33	16.67	16.66
IND570020AAA -> IND571602AAA | FTL	IND570020AAA	IND571602AAA	FTL	2018-09-24	8	4	34.62	24.83	9.79	37.50	33.33	4.17
IND570020AAA -> IND571602AAA | FTL	IND570020AAA	IND571602AAA	FTL	2018-10-01	2	1	44	34.62	9.38	50.00	37.50	12.50
IND571104AAA -> IND573142AAA | FTL	IND571104AAA	IND573142AAA	FTL	2018-09-24	2	1	9.5	NULL	NULL	0.00	NULL	NULL
IND571104AAA -> IND577598AAB | FTL	IND571104AAA	IND577598AAB	FTL	2018-09-10	5	3	9.2	NULL	NULL	0.00	NULL	NULL
IND571104AAA -> IND577598AAB | FTL	IND571104AAA	IND577598AAB	FTL	2018-09-17	6	5	18	9.2	8.8	33.33	0.00	33.33
IND571104AAA -> IND577598AAB | FTL	IND571104AAA	IND577598AAB	FTL	2018-09-24	5	5	20.8	18	2.8	20.00	33.33	-13.33
IND571104AAA -> IND577598AAB | FTL	IND571104AAA	IND577598AAB	FTL	2018-10-01	3	3	13.33	20.8	-7.47	0.00	20.00	-20.00
IND571105AAA -> IND571114AAA | FTL	IND571105AAA	IND571114AAA	FTL	2018-09-24	2	1	85.5	NULL	NULL	50.00	NULL	NULL
IND571105AAA -> IND571213AAA | FTL	IND571105AAA	IND571213AAA	FTL	2018-09-10	6	3	15.67	NULL	NULL	16.67	NULL	NULL
IND571105AAA -> IND571213AAA | FTL	IND571105AAA	IND571213AAA	FTL	2018-09-17	10	5	15.3	15.67	-0.37	20.00	16.67	3.33
IND571105AAA -> IND571213AAA | FTL	IND571105AAA	IND571213AAA	FTL	2018-09-24	6	3	12	15.3	-3.3	0.00	20.00	-20.00
IND571105AAA -> IND571213AAA | FTL	IND571105AAA	IND571213AAA	FTL	2018-10-01	2	1	7	12	-5	0.00	0.00	0.00
IND571111AAB -> IND571313AAB | FTL	IND571111AAB	IND571313AAB	FTL	2018-09-10	4	2	9.75	NULL	NULL	0.00	NULL	NULL
IND571111AAB -> IND571313AAB | FTL	IND571111AAB	IND571313AAB	FTL	2018-09-17	10	5	12.3	9.75	2.55	30.00	0.00	30.00
IND571111AAB -> IND571313AAB | FTL	IND571111AAB	IND571313AAB	FTL	2018-09-24	6	3	10.83	12.3	-1.47	33.33	30.00	3.33
IND571114AAA -> IND570020AAA | FTL	IND571114AAA	IND570020AAA	FTL	2018-09-10	3	2	128.33	NULL	NULL	66.67	NULL	NULL
IND571114AAA -> IND570020AAA | FTL	IND571114AAA	IND570020AAA	FTL	2018-09-17	12	4	50.17	128.33	-78.16	75.00	66.67	8.33
IND571114AAA -> IND570020AAA | FTL	IND571114AAA	IND570020AAA	FTL	2018-09-24	4	2	61.5	50.17	11.33	75.00	75.00	0.00
IND571124AAA -> IND570020AAA | FTL	IND571124AAA	IND570020AAA	FTL	2018-09-10	4	2	38.25	NULL	NULL	100.00	NULL	NULL
IND571124AAA -> IND570020AAA | FTL	IND571124AAA	IND570020AAA	FTL	2018-09-17	8	5	96.38	38.25	58.13	62.50	100.00	-37.50
IND571124AAA -> IND570020AAA | FTL	IND571124AAA	IND570020AAA	FTL	2018-09-24	8	4	39.25	96.38	-57.13	87.50	62.50	25.00
IND571213AAA -> IND570020AAA | FTL	IND571213AAA	IND570020AAA	FTL	2018-10-01	1	1	531	NULL	NULL	100.00	NULL	NULL
